tag,词性,label,remove
挽回,挽回/v(动词),val_eval_type,1
视频爱,视频/n(名词) 爱/v(动词),porn_type,1
陕西,陕西/ns(地名),sin_ns_type,0
刻章,刻章/n(名词),sin_ver_nou_del_type,0
POS机办理,pos/nx(其他) 机/n(名词) 办理/v(动词),com_del_type,0
初三,初三/n(名词),val_num_time_type,1
加Q3871511,加/j(简称) q/nx(其他) 3871511/m(数词),porn_type,1
优酷,优酷/n(名词),sin_ver_nou_del_type,0
购物省钱,购物/v(动词) 省钱/a(形容词),com_del_type,0
家电,家电/n(名词),sin_ver_nou_del_type,0
小组,小组/n(名词),val_eval_type,1
本兮,本兮/n(名词),sin_ver_nou_del_type,0
逗,逗/v(动词),val_eval_type,1
刷钻,刷钻/n(名词),sin_ver_nou_del_type,0
七星彩,七星彩/n(名词),sin_ver_nou_del_type,0
学习群,学习/v(动词) 群/Ng(其他),com_del_type,0
骚年,骚年/n(名词),val_eval_type,1
老板,老板/n(名词),val_eval_type,1
相亲相爱的一家人,相亲相爱/i(习语) 的/u(助词) 一家/n(名词) 人/n(名词),val_eval_type,1
月光族,月光族/n(名词),sin_ver_nou_del_type,0
教育培训,教育/vn(其他) 培训/vn(其他),com_del_type,0
药妆,药妆/n(名词),sin_ver_nou_del_type,0
有为青年,有为/v(动词) 青年/n(名词),com_del_type,0
2019就业,2019/m(数词) 就业/v(动词),com_del_type,0
321,321/m(数词),numeric_type,1
陪,陪/v(动词),val_eval_type,1
撕逼,撕/v(动词) 逼/v(动词),com_del_type,0
同学情,同学情/n(名词),val_eval_type,1
微商加人,微/Ag(其他) 商加人/nr(其他),val_eval_type,1
真诚交友,真诚/ad(其他) 交友/v(动词),val_eval_type,1
找妹子15800900031,找/v(动词) 妹子/n(名词) 15800900031/m(数词),porn_type,1
高一,高一/n(名词),val_num_time_type,1
同班,同班/v(动词),val_eval_type,1
王家卫,王家卫/nr(其他),sin_nr_type,0
宠物狗,宠物狗/n(名词),sin_ver_nou_del_type,0
足球比分,足球/n(名词) 比分/n(名词),com_del_type,0
UI设计,ui/nx(其他) 设计/vn(其他),com_del_type,0
担保公司,担保/vn(其他) 公司/n(名词),com_del_type,0
疯,疯/v(动词),val_eval_type,1
靓少妇,靓/Ag(其他) 少妇/n(名词),porn_type,1
股海,股海/n(名词),sin_ver_nou_del_type,0
备考,备考/n(名词),sin_ver_nou_del_type,0
侵权,侵权/v(动词),sin_ver_nou_del_type,0
温州,温州/ns(地名),sin_ns_type,0
永恒,永恒/z(其他),val_eval_type,1
公众号,公众号/n(名词),sin_ver_nou_del_type,0
无语,无语/n(名词),val_eval_type,1
资格审查,资格/n(名词) 审查/vn(其他),com_del_type,0
激情一刻,激情/n(名词) 一刻/m(数词),porn_type,1
时时彩网赚,时时/d(副词) 彩/Ng(其他) 网赚/n(名词),com_del_type,0
加QQ448480927,加/j(简称) qq/nx(其他) 448480927/m(数词),porn_type,1
台钓,台钓/n(名词),sin_ver_nou_del_type,0
换手率,换手率/n(名词),sin_ver_nou_del_type,0
业务交流,业务/n(名词) 交流/vn(其他),com_del_type,0
菠菜,菠菜/n(名词),sin_ver_nou_del_type,0
愉快,愉快/a(形容词),val_eval_type,1
破解QQ密码破解,破解/v(动词) qq/n(名词) 密码/n(名词) 破解/v(动词),com_del_type,0
美女妹子,美女/n(名词) 妹子/n(名词),com_del_type,0
发SAO,发/v(动词) sao/nx(其他),porn_type,1
寂寞谁来,寂寞/a(形容词) 谁/r(代词) 来/v(动词),porn_type,1
ENGLISH,english/nx(其他),sin_nx_type,0
刑事辩护,刑事/n(名词) 辩护/vn(其他),com_del_type,0
祖安,祖安/nr(其他),sin_nr_type,0
绝色S女,绝色/b(其他) s/q(量词) 女/b(其他),com_del_type,0
国家级,国家级/b(其他),sin_other_save_type,0
骂人,骂人/v(动词),val_eval_type,1
12,12/m(数词),numeric_type,1
花吃叻这男孩,花/v(动词) 吃/v(动词) 叻/Ng(其他) 这/r(代词) 男孩/n(名词),com_del_type,0
健康养生,健康/ad(其他) 养生/v(动词),com_del_type,0
快乐每一天,快乐/a(形容词) 每/r(代词) 一/m(数词) 天/q(量词),com_del_type,0
汤圆,汤圆/n(名词),sin_ver_nou_del_type,0
讨论群,讨论/v(动词) 群/Ng(其他),val_eval_type,1
把妹,把妹/n(名词),porn_type,1
二,二/m(数词),numeric_type,1
电脑批发,电脑/n(名词) 批发/vn(其他),com_del_type,0
养老,养老/vn(其他),sin_other_save_type,0
A,a/nx(其他),val_eval_type,1
生活娱乐,生活/vn(其他) 娱乐/vn(其他),com_del_type,0
执业药师,执业/vn(其他) 药师/n(名词),com_del_type,0
热情,热情/a(形容词),val_eval_type,1
洛阳,洛阳/ns(地名),sin_ns_type,0
时时,时时/d(副词),val_eval_type,1
徐州,徐州/ns(地名),sin_ns_type,0
魅族,魅族/n(名词),sin_ver_nou_del_type,0
妖精的尾巴,妖精/n(名词) 的/u(助词) 尾巴/n(名词),com_del_type,0
贵阳,贵阳/ns(地名),sin_ns_type,0
伤害,伤害/v(动词),val_eval_type,1
花衬衫,花衬衫/n(名词),sin_ver_nou_del_type,0
漂亮,漂亮/a(形容词),sin_other_save_type,0
奥特曼,奥特曼/n(名词),sin_ver_nou_del_type,0
车险,车险/n(名词),sin_ver_nou_del_type,0
职称考试,职称/n(名词) 考试/vn(其他),com_del_type,0
商品,商品/n(名词),sin_ver_nou_del_type,0
萌妹,萌妹/n(名词),sin_ver_nou_del_type,0
黑执事,黑执事/n(名词),sin_ver_nou_del_type,0
亲小弟弟,亲/v(动词) 小/a(形容词) 弟弟/n(名词),porn_type,1
18考研,18/m(数词) 考研/v(动词),com_del_type,0
偶像活动,偶像/n(名词) 活动/vn(其他),com_del_type,0
婚姻关系,婚姻/n(名词) 关系/n(名词),val_eval_type,1
债务纠纷,债务/n(名词) 纠纷/n(名词),com_del_type,0
聊骚,聊骚/n(名词),sin_ver_nou_del_type,0
剑侠情缘,剑侠情缘/nz(其他专名),sin_nz_type,0
秒杀群,秒杀/n(名词) 群/Ng(其他),com_del_type,0
对象,对象/n(名词),val_eval_type,1
法庭,法庭/n(名词),sin_ver_nou_del_type,0
111111,111111/m(数词),numeric_type,1
同行交流,同行/n(名词) 交流/vn(其他),com_del_type,0
毒奶粉,毒奶粉/n(名词),sin_ver_nou_del_type,0
好姐妹,好/a(形容词) 姐妹/n(名词),val_eval_type,1
十一选五,十一/t(时间词) 选/v(动词) 五/m(数词),com_del_type,0
烟台,烟台/ns(地名),sin_ns_type,0
黑马起爆,黑马/n(名词) 起爆/v(动词),com_del_type,0
稳定,稳定/a(形容词),val_eval_type,1
酒店美女保健,酒店/n(名词) 美女/n(名词) 保健/n(名词),porn_type,1
海南,海南/ns(地名),sin_ns_type,0
游戏娱乐,游戏/n(名词) 娱乐/vn(其他),com_del_type,0
没有,没有/v(动词),val_eval_type,1
建筑材料票,建筑/n(名词) 材料/n(名词) 票/n(名词),com_del_type,0
4399,4399/m(数词),numeric_type,1
校花,校花/n(名词),sin_ver_nou_del_type,0
团委,团委/n(名词),sin_ver_nou_del_type,0
看电影,看/v(动词) 电影/n(名词),com_del_type,0
赛尔号,赛尔号/n(名词),sin_ver_nou_del_type,0
韩语学习,韩语/n(名词) 学习/v(动词),com_del_type,0
税务师,税务师/n(名词),sin_ver_nou_del_type,0
网上创业,网上/s(处所词) 创业/v(动词),com_del_type,0
赛ྉ车,赛车/n(名词),sin_ver_nou_del_type,0
班委,班委/j(简称),val_eval_type,1
联通,联通/n(名词),sin_ver_nou_del_type,0
学术,学术/n(名词),sin_ver_nou_del_type,0
友善,友善/a(形容词),val_eval_type,1
PS4,ps4/nx(其他),sin_nx_type,0
存款,存款/n(名词),sin_ver_nou_del_type,0
高中生,高中生/n(名词),sin_ver_nou_del_type,0
网商,网商/n(名词),sin_ver_nou_del_type,0
让你艳遇,让/v(动词) 你/r(代词) 艳遇/v(动词),com_del_type,0
零售,零售/vn(其他),sin_other_save_type,0
劳务派遣,劳务/n(名词) 派遣/v(动词),com_del_type,0
演戏,演戏/v(动词),sin_ver_nou_del_type,0
门窗,门窗/n(名词),sin_ver_nou_del_type,0
泉州,泉州/ns(地名),sin_ns_type,0
审计,审计/v(动词),sin_ver_nou_del_type,0
咸鱼,咸鱼/n(名词),sin_ver_nou_del_type,0
网购群,网购/n(名词) 群/Ng(其他),com_del_type,0
时时彩群,时时/d(副词) 彩/Ng(其他) 群/Ng(其他),com_del_type,0
交通,交通/n(名词),sin_ver_nou_del_type,0
远程,远程/b(其他),val_eval_type,1
百,百/m(数词),numeric_type,1
九零后,九零后/n(名词),val_num_time_type,1
C#,c#/n(名词),sin_ver_nou_del_type,0
天猫秒杀特价购物,天猫/n(名词) 秒杀/n(名词) 特价/n(名词) 购物/vn(其他),com_del_type,0
安装,安装/v(动词),sin_ver_nou_del_type,0
学习考试,学习/v(动词) 考试/vn(其他),com_del_type,0
不能骂人,不能/v(动词) 骂人/v(动词),val_eval_type,1
打字,打字/v(动词),sin_ver_nou_del_type,0
PC蛋蛋,pc/nx(其他) 蛋蛋/n(名词),com_del_type,0
福尔摩斯,福尔摩斯/nr(其他),sin_nr_type,0
宅舞,宅舞/n(名词),sin_ver_nou_del_type,0
易语言,易语言/n(名词),sin_ver_nou_del_type,0
萌新,萌新/n(名词),sin_ver_nou_del_type,0
宝妈交流群,宝妈/n(名词) 交流/vn(其他) 群/Ng(其他),com_del_type,0
人工智能,人工智能/n(名词),sin_ver_nou_del_type,0
重庆时时彩计划群,重庆/ns(地名) 时时/d(副词) 彩计划/n(名词) 群/Ng(其他),com_del_type,0
大学城,大学城/n(名词),sin_ver_nou_del_type,0
商业创业,商业/n(名词) 创业/vn(其他),com_del_type,0
安利,安利/nz(其他专名),sin_nz_type,0
情谊,情谊/n(名词),val_eval_type,1
乱斗西游,乱斗/n(名词) 西游/nz(其他专名),com_del_type,0
互不打扰各自安,互不/d(副词) 打扰/v(动词) 各自/r(代词) 安/v(动词),val_eval_type,1
找人,找人/n(名词),sin_ver_nou_del_type,0
穿越火线手游,穿越火线/nz(其他专名) 手游/n(名词),com_del_type,0
电信通话记录查询,电信/n(名词) 通话/vn(其他) 记录/n(名词) 查询/v(动词),com_del_type,0
笔记本,笔记本/n(名词),sin_ver_nou_del_type,0
票,票/n(名词),val_eval_type,1
加油！,加油/v(动词) !/w(标点),val_eval_type,1
诚信互赞,诚信/v(动词) 互赞/n(名词),val_eval_type,1
妹妹激情,妹妹/n(名词) 激情/n(名词),porn_type,1
微商交流,微商/n(名词) 交流/vn(其他),com_del_type,0
肾虚,肾虚/v(动词),sin_ver_nou_del_type,0
代刷,代刷/n(名词),sin_ver_nou_del_type,0
全职招聘,全职/b(其他) 招聘/vn(其他),com_del_type,0
人工计划,人工/b(其他) 计划/n(名词),com_del_type,0
嘿嘿嘿,嘿嘿嘿/o(拟声词),sin_other_remove_type,1
装饰装修,装饰/n(名词) 装修/vn(其他),com_del_type,0
共同进步,共同/d(副词) 进步/v(动词),com_del_type,0
劳动争议,劳动/vn(其他) 争议/vn(其他),com_del_type,0
QQ群,qq群/nz(其他专名),val_eval_type,1
怪物猎人,怪物猎人/nz(其他专名),sin_nz_type,0
1314,1314/m(数词),numeric_type,1
淘宝特价秒杀,淘宝/n(名词) 特价/n(名词) 秒杀/n(名词),com_del_type,0
农药,农药/n(名词),sin_ver_nou_del_type,0
找保健,找/v(动词) 保健/n(名词),porn_type,1
家长交流,家长/n(名词) 交流/vn(其他),val_eval_type,1
奶茶,奶茶/n(名词),sin_ver_nou_del_type,0
东方,东方/nz(其他专名),val_eval_type,1
马拉松,马拉松/n(名词),sin_ver_nou_del_type,0
加Q2712259慧慧,加/j(简称) q/nx(其他) 2712259/m(数词) 慧慧/nr(其他),porn_type,1
慈善,慈善/a(形容词),sin_other_save_type,0
淘宝推广,淘宝/n(名词) 推广/v(动词),com_del_type,0
杂志,杂志/n(名词),sin_ver_nou_del_type,0
疯狂英语,疯狂/a(形容词) 英语/n(名词),val_eval_type,1
佣金,佣金/n(名词),sin_ver_nou_del_type,0
六一班,六一/t(时间词) 班/n(名词),val_eval_type,1
卡卡,卡卡/n(名词),sin_ver_nou_del_type,0
瞎聊,瞎聊/v(动词),sin_ver_nou_del_type,0
FGO,fgo/nx(其他),sin_nx_type,0
猎头,猎头/n(名词),sin_ver_nou_del_type,0
布林轨道,布林/nr(其他) 轨道/n(名词),com_del_type,0
女鞋,女鞋/n(名词),sin_ver_nou_del_type,0
服務,服务/v(动词),sin_ver_nou_del_type,0
扣字,扣字/n(名词),sin_ver_nou_del_type,0
AG,ag/nx(其他),val_eval_type,1
翻译,翻译/v(动词),sin_ver_nou_del_type,0
惠州,惠州/ns(地名),sin_ns_type,0
银行从业,银行/n(名词) 从业/vn(其他),com_del_type,0
美女特服,美女/n(名词) 特服/n(名词),porn_type,1
粉丝团,粉丝团/n(名词),sin_ver_nou_del_type,0
广东快乐十分,广东/ns(地名) 快乐/a(形容词) 十分/m(数词),com_del_type,0
潍坊,潍坊/ns(地名),sin_ns_type,0
逗比们,逗比/n(名词) 们/k(后接成分),com_del_type,0
实习生,实习生/n(名词),sin_ver_nou_del_type,0
辽宁,辽宁/ns(地名),sin_ns_type,0
丰田,丰田/n(名词),sin_ver_nou_del_type,0
刷机,刷机/v(动词),sin_ver_nou_del_type,0
二逼青年,二/m(数词) 逼/v(动词) 青年/n(名词),com_del_type,0
初中生,初中生/n(名词),sin_ver_nou_del_type,0
事业单位考试,事业/n(名词) 单位/n(名词) 考试/vn(其他),com_del_type,0
组合,组合/v(动词),val_eval_type,1
CPA,cpa/nx(其他),sin_nx_type,0
虚拟币,虚拟币/n(名词),sin_ver_nou_del_type,0
NBA联赛,nba/nx(其他) 联赛/n(名词),com_del_type,0
欢迎大家加入,欢迎/v(动词) 大家/r(代词) 加入/v(动词),com_special_type,1
宽带,宽带/n(名词),sin_ver_nou_del_type,0
姐姐,姐姐/n(名词),val_eval_type,1
秀恩爱,秀/Ag(其他) 恩爱/a(形容词),com_del_type,0
建筑设计,建筑/n(名词) 设计/vn(其他),com_del_type,0
奥迪Q3,奥迪/n(名词) q3/nx(其他),com_del_type,0
二逼,二/m(数词) 逼/v(动词),val_eval_type,1
人身伤害,人身/n(名词) 伤害/vn(其他),com_del_type,0
中山,中山/ns(地名),sin_ns_type,0
同好,同好/n(名词),val_eval_type,1
御姐,御姐/n(名词),sin_ver_nou_del_type,0
奔驰车友会,奔驰/n(名词) 车友会/n(名词),com_del_type,0
357,357/m(数词),numeric_type,1
电子游艺,电子/n(名词) 游艺/n(名词),com_del_type,0
天使,天使/n(名词),val_eval_type,1
西藏,西藏/ns(地名),sin_ns_type,0
兰蔻,兰蔻/nz(其他专名),sin_nz_type,0
乐趣,乐趣/n(名词),sin_ver_nou_del_type,0
WOW,wow/nx(其他),val_eval_type,1
时时彩定位胆,时时/d(副词) 彩/Ng(其他) 定位胆/n(名词),com_del_type,0
蛋糕,蛋糕/n(名词),sin_ver_nou_del_type,0
阿拉斯加,阿拉斯加/ns(地名),sin_ns_type,0
妇科,妇科/n(名词),sin_ver_nou_del_type,0
制服,制服/n(名词),sin_ver_nou_del_type,0
QQ;438141,qq/n(名词) ;/w(标点) 438141/m(数词),porn_type,1
东京喰种,东京/ns(地名) 喰种/n(名词),com_del_type,0
秀舞,秀舞/n(名词),sin_ver_nou_del_type,0
一液无眠,一/m(数词) 液/Ng(其他) 无眠/n(名词),com_del_type,0
喝,喝/v(动词),val_eval_type,1
一群逗比,一/m(数词) 群/q(量词) 逗比/n(名词),val_eval_type,1
O2O,o2o/nx(其他),sin_nx_type,0
无人机,无人机/n(名词),sin_ver_nou_del_type,0
篮球开户,篮球/n(名词) 开户/vn(其他),com_del_type,0
闷骚,闷骚/n(名词),sin_ver_nou_del_type,0
股民交流,股民/n(名词) 交流/vn(其他),com_del_type,0
伤感,伤感/a(形容词),val_eval_type,1
暧昧,暧昧/a(形容词),sin_other_save_type,0
经验分享,经验/n(名词) 分享/v(动词),com_del_type,0
美女包夜,美女/n(名词) 包夜/n(名词),porn_type,1
现货喊单,现货/n(名词) 喊/v(动词) 单/b(其他),com_del_type,0
梦,梦/n(名词),val_eval_type,1
照片WWW.CSKBW.COM,照片/n(名词) www.cskbw.com/nx(其他),val_eval_type,1
活动多,活动/vn(其他) 多/a(形容词),com_del_type,0
其它,其它/r(代词),sin_other_remove_type,1
周易,周易/n(名词),sin_ver_nou_del_type,0
奥迪Q5,奥迪/n(名词) q5/nx(其他),com_del_type,0
？,?/w(标点),punctuation_type,1
天空之城,天空/n(名词) 之/u(助词) 城/n(名词),com_del_type,0
RPG,rpg/nx(其他),sin_nx_type,0
英雄,英雄/n(名词),sin_ver_nou_del_type,0
读者,读者/n(名词),sin_ver_nou_del_type,0
信用卡套现,信用卡/n(名词) 套现/v(动词),com_del_type,0
电子竞技,电子/n(名词) 竞技/vn(其他),com_del_type,0
同城相亲,同城/n(名词) 相亲/v(动词),val_eval_type,1
小王子,小王子/n(名词),sin_ver_nou_del_type,0
CGX,cgx/nx(其他),sin_nx_type,0
产妇,产妇/n(名词),sin_ver_nou_del_type,0
？？？,?/w(标点) ?/w(标点) ?/w(标点),punctuation_type,1
拼多多砍价,拼多/n(名词) /n(名词) 多/d(副词) 砍/v(动词) /n(名词) 价/n(名词),com_del_type,0
友情链接,友情/n(名词) 链接/v(动词),val_eval_type,1
内部券,内部券/n(名词),sin_ver_nou_del_type,0
高性价比电脑,高/a(形容词) 性价比/n(名词) 电脑/n(名词),com_del_type,0
特价手机,特价/n(名词) 手机/n(名词),com_del_type,0
奇迹,奇迹/n(名词),sin_ver_nou_del_type,0
美女妹妹保健,美女/n(名词) 妹妹/n(名词) 保健/n(名词),porn_type,1
凯迪拉克,凯迪拉克/nz(其他专名),sin_nz_type,0
知识,知识/n(名词),sin_ver_nou_del_type,0
婚车,婚车/n(名词),sin_ver_nou_del_type,0
快乐舞娘,快乐/a(形容词) 舞娘/n(名词),com_del_type,0
处关系,处关系/n(名词),val_eval_type,1
每日特价,每日/r(代词) 特价/n(名词),com_del_type,0
图形推演,图形/n(名词) 推演/vn(其他),com_del_type,0
试管婴儿,试管婴儿/n(名词),sin_ver_nou_del_type,0
是,是/v(动词),val_eval_type,1
时时彩计划群,时时/d(副词) /n(名词) 彩计划/n(名词) 群/Ng(其他),com_del_type,0
生活大爆炸,生活/v(动词) 大爆炸/n(名词),com_del_type,0
部落战争,部落/n(名词) 战争/n(名词),com_del_type,0
朋友们,朋友们/n(名词),val_eval_type,1
啦啦,啦/y(语气助词) 啦/y(语气助词),val_eval_type,1
书友,书友/n(名词),sin_ver_nou_del_type,0
黑龙江,黑龙江/ns(地名),sin_ns_type,0
加Q7869822,加/j(简称) q/nx(其他) 7869822/m(数词),porn_type,1
灌篮高手,灌篮高手/nz(其他专名),sin_nz_type,0
过度虚废*,过度/d(副词) 虚/a(形容词) 废/Ag(其他) */w(标点),com_del_type,0
果壳中的宇宙,果壳/n(名词) 中/f(方位词) 的/u(助词) 宇宙/n(名词),com_del_type,0
化工,化工/n(名词),sin_ver_nou_del_type,0
二手交易,二手/b(其他) 交易/vn(其他),com_del_type,0
珠海,珠海/ns(地名),sin_ns_type,0
致青春,致青春/n(名词),sin_ver_nou_del_type,0
办卡,办卡/n(名词),sin_ver_nou_del_type,0
妹妹上门,妹妹/n(名词) 上门/v(动词),porn_type,1
卡梅隆,卡梅隆/nr(其他),sin_nr_type,0
健康减肥,健康/ad(其他) 减肥/v(动词),com_del_type,0
商城,商城/n(名词),val_eval_type,1
电脑出售,电脑/n(名词) 出售/v(动词),com_del_type,0
畅销电脑,畅销/v(动词) 电脑/n(名词),com_del_type,0
数字货币,数字/n(名词) 货币/n(名词),com_del_type,0
内涵段子,内涵/n(名词) 段子/n(名词),com_del_type,0
鬼柏,鬼/n(名词) 柏/Ng(其他),com_del_type,0
电脑组装,电脑/n(名词) 组装/v(动词),com_del_type,0
秀舞诱人醉,秀舞/n(名词) 诱人/a(形容词) 醉/v(动词),com_del_type,0
素材,素材/n(名词),sin_ver_nou_del_type,0
黄金外汇,黄金/n(名词) 外汇/n(名词),com_del_type,0
帮助,帮助/v(动词),sin_ver_nou_del_type,0
大盘预测,大盘/n(名词) 预测/v(动词),com_del_type,0
"锅盖男孩,","锅盖/n(名词) 男孩/n(名词) ,/w(标点)",com_del_type,0
国名帅哥GG；,国名/n(名词) 帅哥/n(名词) gg/nx(其他) ;/w(标点),com_del_type,0
@,@/w(标点),punctuation_type,1
LV,lv/nx(其他),sin_nx_type,0
找美女出台保健,找/v(动词) 美女/n(名词) 出台/v(动词) 保健/n(名词),porn_type,1
短信,短信/n(名词),sin_ver_nou_del_type,0
使命召唤,使命召唤/nz(其他专名),sin_nz_type,0
魔道祖师,魔道/n(名词) 祖师/n(名词),com_del_type,0
你快乐,你/r(代词) 快乐/a(形容词),val_eval_type,1
原油期货,原油/n(名词) 期货/n(名词),com_del_type,0
手机配件,手机/n(名词) 配件/n(名词),com_del_type,0
打折手机,打折/v(动词) 手机/n(名词),com_del_type,0
省考,省考/n(名词),sin_ver_nou_del_type,0
撸友,撸/Vg(其他) 友/Ng(其他),porn_type,1
日系,日系/n(名词),sin_ver_nou_del_type,0
PتC,pc/nx(其他),val_eval_type,1
小丸子,小丸子/n(名词),sin_ver_nou_del_type,0
文学社,文学社/n(名词),sin_ver_nou_del_type,0
特价电脑,特价/n(名词) 电脑/n(名词),com_del_type,0
打折电脑,打折/v(动词) 电脑/n(名词),com_del_type,0
妖神记,妖神记/n(名词),sin_ver_nou_del_type,0
ZZD同城兼职,zzd/nx(其他) 同城/n(名词) 兼职/vn(其他),val_eval_type,1
52458,52458/m(数词),numeric_type,1
爱好者,爱好者/n(名词),val_eval_type,1
查征信,查/v(动词) 征信/vn(其他),com_del_type,0
亲,亲/v(动词),val_eval_type,1
红楼梦,红楼梦/n(名词),sin_ver_nou_del_type,0
购物联盟,购物/v(动词) 联盟/n(名词),com_del_type,0
时时彩4,时时/d(副词) 彩/Ng(其他) 4/m(数词),com_del_type,0
审计师,审计师/n(名词),sin_ver_nou_del_type,0
厂家,厂家/n(名词),sin_ver_nou_del_type,0
法语,法语/n(名词),sin_ver_nou_del_type,0
超市,超市/n(名词),sin_ver_nou_del_type,0
QQ购物秒杀,qq/n(名词) 购物/vn(其他) 秒杀/n(名词),com_del_type,0
淘宝购物秒杀,淘宝/n(名词) 购物/vn(其他) 秒杀/n(名词),com_del_type,0
喜欢爱爱,喜欢/v(动词) 爱爱/n(名词),porn_type,1
创作,创作/v(动词),sin_ver_nou_del_type,0
高性价比手机,高/a(形容词) 性价比/n(名词) 手机/n(名词),com_del_type,0
银魂,银魂/n(名词),sin_ver_nou_del_type,0
资源整合,资源/n(名词) 整合/v(动词),val_eval_type,1
离婚继承,离婚/v(动词) 继承/v(动词),com_del_type,0
！,!/w(标点),punctuation_type,1
新股民,新/a(形容词) 股民/n(名词),com_del_type,0
花卉,花卉/n(名词),sin_ver_nou_del_type,0
高冷,高冷/n(名词),sin_ver_nou_del_type,0
利好股市消息,利好/a(形容词) 股市/n(名词) 消息/n(名词),val_eval_type,1
喜欢,喜欢/v(动词),val_eval_type,1
技术指标,技术/n(名词) 指标/n(名词),com_del_type,0
天猫优惠,天猫/n(名词) 优惠/vn(其他),com_del_type,0
扯犊子,扯/v(动词) 犊子/n(名词),com_del_type,0
畅销手机,畅销/v(动词) 手机/n(名词),com_del_type,0
QQ营销,qq/n(名词) 营销/vn(其他),com_del_type,0
邯郸,邯郸/ns(地名),sin_ns_type,0
丽花盟,丽花/nz(其他专名) 盟/Ng(其他),com_del_type,0
生活用品,生活/vn(其他) 用品/n(名词),com_del_type,0
飙车,飙车/v(动词),sin_ver_nou_del_type,0
内涵,内涵/n(名词),sin_ver_nou_del_type,0
夜蒲,夜蒲/n(名词),porn_type,1
代理记账,代理/v(动词) 记账/v(动词),com_del_type,0
狼,狼/n(名词),sin_ver_nou_del_type,0
新百伦,新百伦/nz(其他专名),sin_nz_type,0
美女全套,美女/n(名词) 全套/n(名词),porn_type,1
美女特殊保健,美女/n(名词) 特殊/a(形容词) 保健/n(名词),porn_type,1
客服在线QQ 6581687,客服/n(名词) 在线/vn(其他) qq/n(名词) /w(标点) 6581687/m(数词),porn_type,1
钓具,钓具/n(名词),sin_ver_nou_del_type,0
一手货源,一手/n(名词) 货源/n(名词),com_del_type,0
御龙在天,御龙/n(名词) 在/p(介词) 天/n(名词),com_del_type,0
清新,清新/a(形容词),val_eval_type,1
11选5计划,11/m(数词) 选/v(动词) 5/m(数词) 计划/n(名词),com_del_type,0
网易快三,网易/n(名词) 快/a(形容词) 三/m(数词),com_del_type,0
兼职实习,兼职/v(动词) 实习/v(动词),com_del_type,0
高兴,高兴/a(形容词),val_eval_type,1
孕妈,孕妈/n(名词),sin_ver_nou_del_type,0
大专,大专/n(名词),val_eval_type,1
拥军,拥军/v(动词),sin_ver_nou_del_type,0
五班,五/m(数词) 班/q(量词),val_eval_type,1
CC网投,cc/nx(其他) 网投/n(名词),com_del_type,0
出售,出售/v(动词),sin_ver_nou_del_type,0
闲聊群,闲聊/v(动词) 群/Ng(其他),val_eval_type,1
新概念,新/a(形容词) 概念/n(名词),com_del_type,0
租车,租车/v(动词),sin_ver_nou_del_type,0
防水,防水/v(动词),sin_ver_nou_del_type,0
进步,进步/vn(其他),val_eval_type,1
2B,2b/nx(其他),val_eval_type,1
上门服务,上门/v(动词) 服务/vn(其他),porn_type,1
重庆时时彩,重庆/ns(地名) 时时/d(副词) 彩/Ng(其他),com_del_type,0
偶遇,偶遇/v(动词),sin_ver_nou_del_type,0
缘,缘/p(介词),val_eval_type,1
球迷,球迷/n(名词),sin_ver_nou_del_type,0
声优,声优/n(名词),sin_ver_nou_del_type,0
宫,宫/Ng(其他),val_eval_type,1
素质,素质/n(名词),val_eval_type,1
找休闲,找/v(动词) 休闲/v(动词),com_del_type,0
文章,文章/n(名词),sin_ver_nou_del_type,0
追星族,追星族/n(名词),sin_ver_nou_del_type,0
注册公司,注册/v(动词) 公司/n(名词),com_del_type,0
美女特服群,美女/n(名词) 特服/n(名词) 群/Ng(其他),porn_type,1
闲置,闲置/v(动词),sin_ver_nou_del_type,0
生活交流,生活/vn(其他) 交流/vn(其他),com_del_type,0
网站制作,网站/n(名词) 制作/v(动词),com_del_type,0
广场舞,广场舞/n(名词),sin_ver_nou_del_type,0
消防工程师,消防/b(其他) 工程师/n(名词),com_del_type,0
痘痘,痘痘/n(名词),sin_ver_nou_del_type,0
兄弟情,兄弟情/n(名词),val_eval_type,1
借款,借款/v(动词),sin_ver_nou_del_type,0
古装,古装/n(名词),sin_ver_nou_del_type,0
逛世界撞未来,逛/v(动词) 世界/n(名词) 撞/v(动词) 未来/t(时间词),val_eval_type,1
生存,生存/v(动词),val_eval_type,1
阿姨,阿姨/n(名词),sin_ver_nou_del_type,0
男ζ女公ζ关,男/b(其他) ζ/n(名词) 女/b(其他) 公/b(其他) ζ/n(名词) 关/n(名词),porn_type,1
黑社会,黑社会/n(名词),sin_ver_nou_del_type,0
工程造价,工程/n(名词) 造价/n(名词),com_del_type,0
成员活跃主动,成员/n(名词) 活跃/v(动词) 主动/ad(其他),val_eval_type,1
宝马车友会,宝马/n(名词) 车友会/n(名词),com_del_type,0
CD,cd/nx(其他),sin_nx_type,0
蚂蚁花呗,蚂蚁花/n(名词) 呗/y(语气助词),com_del_type,0
公积金,公积金/n(名词),sin_ver_nou_del_type,0
淘宝刷手,淘宝/n(名词) 刷手/n(名词),com_del_type,0
黑坑,黑坑/n(名词),sin_ver_nou_del_type,0
摩旅,摩旅/n(名词),sin_ver_nou_del_type,0
海钓,海钓/n(名词),sin_ver_nou_del_type,0
